,day,precipitation,temp_max,temp_avg,temp_min,dew_point_max,dew_point_avg,dew_point_min,humidity_max,humidity_avg,humidity_min,wind_speed_max,wind_speed_avg,wind_speed_min,pressure_max,pressure_avg,pressure_min,month,year
964,23,0.00,75,64.9,0,66,60.5,0,94,81.3,0,9,4.3,0,25.3,25.3,25.2,8,2017
965,24,0.00,77,68.9,63,64,62.7,61,94,81.6,57,14,6.7,0,25.3,25.2,25.1,8,2017
966,25,0.00,75,67.5,63,64,62.1,59,100,82.6,61,14,5.8,0,25.3,25.3,25.2,8,2017
967,26,0.00,77,67.8,63,63,62.0,61,94,82.0,61,12,7.0,0,25.3,25.3,25.2,8,2017
968,27,0.00,79,68.2,61,66,62.1,59,94,81.8,57,12,5.3,0,25.3,25.3,25.2,8,2017
969,28,0.00,81,65.3,0,64,57.4,0,94,73.9,0,16,4.2,0,25.3,24.3,0.0,8,2017
970,29,0.00,81,67.8,61,64,61.3,59,94,81.0,51,14,4.3,0,25.3,25.3,25.2,8,2017
971,30,0.00,77,67.7,63,64,61.7,57,94,81.8,54,9,3.8,0,25.3,25.3,25.2,8,2017
972,31,0.00,77,66.7,63,64,61.7,59,94,83.9,57,12,6.4,0,25.3,25.3,25.2,8,2017
973,1,0.00,73,64.0,0,64,59.5,0,100,82.0,0,14,4.1,0,25.3,25.3,25.3,9,2017
974,2,0.00,79,68.9,63,66,63.0,61,100,82.6,57,14,3.1,0,25.4,25.3,25.3,9,2017
975,3,0.00,79,68.1,61,63,61.1,59,100,79.4,54,16,8.8,0,25.4,25.3,25.3,9,2017
976,4,0.00,79,68.6,64,66,63.5,61,94,84.3,54,14,7.1,0,25.3,25.3,25.2,9,2017
977,5,0.00,81,69.3,64,66,63.3,57,100,82.3,51,16,6.3,0,25.3,25.3,25.2,9,2017
978,6,0.00,81,68.4,61,66,62.4,57,100,81.8,53,12,5.9,0,25.3,25.3,25.2,9,2017
979,7,0.00,79,69.6,63,64,62.9,59,100,80.6,51,14,6.7,0,25.3,25.3,25.2,9,2017
980,8,0.00,79,69.5,64,66,62.8,59,100,79.8,54,12,6.7,0,25.3,25.3,25.2,9,2017
981,9,0.00,79,68.8,61,64,61.9,59,94,79.2,57,12,7.0,2,25.3,25.2,25.2,9,2017
982,10,0.00,77,68.9,63,64,63.1,61,100,82.0,57,16,6.2,0,25.3,25.2,25.2,9,2017
983,11,0.00,82,67.3,63,66,62.7,61,94,84.9,51,12,5.1,0,25.3,25.3,25.2,9,2017
984,12,0.00,75,67.1,63,64,62.7,61,100,86.1,65,12,5.9,0,25.3,25.3,25.2,9,2017
985,13,0.00,79,69.2,64,64,63.4,63,94,82.3,57,14,6.5,0,25.3,25.3,25.2,9,2017
986,14,0.00,79,70.6,64,66,64.1,63,100,81.5,57,12,6.9,0,25.3,25.3,25.2,9,2017
987,15,0.00,81,67.3,0,66,61.1,0,94,77.9,0,12,5.5,0,25.3,24.3,0.0,9,2017
988,16,0.00,82,71.1,64,66,64.0,63,94,79.9,51,16,7.4,0,25.3,25.3,25.2,9,2017
989,17,0.00,79,70.4,64,66,63.3,61,94,78.9,54,14,10.6,5,25.3,25.3,25.2,9,2017
990,18,0.00,77,68.0,64,66,63.7,63,100,86.9,61,12,6.8,0,25.3,25.3,25.2,9,2017
991,19,0.00,75,67.7,64,68,63.5,63,100,86.2,65,12,6.0,0,25.3,25.3,25.2,9,2017
992,20,0.00,77,69.2,63,66,63.5,61,100,83.1,61,14,5.9,0,25.3,25.3,25.2,9,2017
993,21,0.00,79,70.0,63,66,63.7,61,100,81.5,57,12,5.8,0,25.3,25.2,25.2,9,2017
994,22,0.00,75,66.3,0,64,60.6,0,94,77.8,0,12,6.4,0,25.3,24.2,0.0,9,2017
995,23,0.00,77,67.0,64,66,63.8,63,100,89.7,61,12,4.5,0,25.2,25.2,25.1,9,2017
996,24,0.00,75,66.3,63,64,63.3,63,100,89.7,69,14,4.8,0,25.2,25.2,25.2,9,2017
997,25,0.00,66,63.9,63,64,62.6,61,100,94.5,88,12,3.6,0,25.2,25.2,25.1,9,2017
998,26,0.00,70,64.3,61,64,61.1,57,94,88.9,77,14,7.2,0,25.2,25.2,25.1,9,2017
999,27,0.00,75,66.4,63,64,62.3,59,100,87.2,61,14,8.9,7,25.2,25.2,25.1,9,2017
1000,28,0.00,75,67.2,63,64,62.5,61,94,85.8,69,16,7.8,0,25.3,25.2,25.1,9,2017
1001,29,0.00,77,67.8,63,64,63.0,61,94,84.5,61,14,6.0,0,25.2,25.2,25.1,9,2017
1002,30,0.00,73,67.1,64,66,63.6,63,94,88.3,73,12,4.1,0,25.2,25.2,25.2,9,2017
1003,1,0.00,75,66.7,64,64,63.0,61,94,87.3,69,14,3.7,0,25.2,25.2,25.1,10,2017
1004,2,0.00,75,66.2,63,66,62.8,61,100,89.0,65,12,4.8,0,25.2,25.2,25.1,10,2017
1005,3,0.00,73,67.8,63,66,63.3,61,100,86.5,69,12,3.9,0,25.3,25.2,25.2,10,2017
1006,4,0.00,79,69.1,64,66,63.7,61,100,84.3,57,14,8.1,0,25.3,25.2,25.1,10,2017
1007,5,0.00,70,65.0,63,64,61.6,61,100,88.2,73,16,10.6,0,25.2,25.1,25.1,10,2017
1008,6,0.00,70,65.9,63,63,59.4,57,94,80.0,64,12,5.1,0,25.2,25.2,25.1,10,2017
1009,7,0.00,70,64.4,61,64,61.7,59,100,90.8,78,14,6.1,0,25.3,25.2,25.2,10,2017
1010,8,0.00,75,67.5,63,64,62.9,61,100,86.3,65,14,7.5,0,25.3,25.3,25.2,10,2017
1011,9,0.00,77,68.3,63,66,63.5,61,94,85.0,61,9,4.5,0,25.3,25.2,25.2,10,2017
1012,10,0.00,73,63.8,61,63,60.1,59,100,88.5,65,7,3.4,0,25.3,25.2,25.2,10,2017
1013,11,0.00,73,65.6,59,63,59.8,57,94,82.5,61,12,8.7,0,25.3,25.2,25.2,10,2017
1014,12,0.00,75,67.6,63,64,61.8,61,100,82.3,61,16,9.7,5,25.3,25.2,25.2,10,2017
1015,13,0.00,75,67.3,63,63,61.2,59,94,81.0,61,16,12.4,7,25.3,25.3,25.2,10,2017
1016,14,0.00,75,66.8,61,63,60.8,59,94,81.5,61,16,12.5,7,25.3,25.3,25.2,10,2017
1017,15,0.00,77,68.2,63,63,62.0,61,94,80.8,57,16,11.8,9,25.3,25.3,25.2,10,2017
1018,16,0.00,77,68.3,61,64,61.2,59,94,79.1,57,21,13.2,0,25.3,25.3,25.2,10,2017
1019,17,0.00,75,69.0,64,64,62.5,61,94,79.9,61,16,13.7,12,25.3,25.3,25.2,10,2017
1020,18,0.00,77,68.2,63,63,62.0,59,100,81.3,54,18,13.4,7,25.3,25.3,25.2,10,2017
1021,19,0.00,75,68.2,63,64,61.7,59,94,80.2,61,16,11.8,0,25.3,25.3,25.2,10,2017
1022,20,0.00,75,68.0,63,63,62.0,61,94,80.9,65,16,12.5,5,25.3,25.3,25.2,10,2017
1023,21,0.00,79,68.6,64,66,62.7,61,94,81.1,57,14,11.1,7,25.3,25.3,25.2,10,2017
1024,22,0.00,77,68.6,64,64,62.5,59,94,81.1,57,14,9.5,5,25.3,25.3,25.2,10,2017
1025,23,0.00,77,68.9,64,66,63.1,61,94,82.3,57,77,11.5,3,25.3,25.2,25.2,10,2017
1026,24,0.00,72,66.5,64,64,62.6,61,100,86.5,69,16,11.3,7,25.3,25.2,25.2,10,2017
1027,25,0.00,72,64.8,59,61,56.0,48,94,74.4,53,28,19.3,7,25.3,25.3,25.2,10,2017
1028,26,0.00,64,60.7,57,59,54.5,50,94,80.3,63,21,15.5,9,25.3,25.3,25.2,10,2017
1029,27,0.00,73,64.7,57,63,59.3,55,94,83.3,61,12,6.5,0,25.3,25.2,25.1,10,2017
1030,28,0.00,75,65.6,61,61,60.6,59,94,84.4,57,14,9.1,5,25.3,25.2,25.2,10,2017
1031,29,0.00,72,61.4,0,59,54.8,0,94,76.6,0,16,12.3,7,25.3,25.3,25.2,10,2017
1032,30,0.00,73,64.7,57,59,55.7,52,88,73.6,53,18,10.8,7,25.3,25.3,25.2,10,2017
1033,31,0.00,75,66.1,61,63,58.8,57,88,78.5,57,16,12.1,7,25.3,25.3,25.2,10,2017
1034,1,0.00,75,66.9,61,61,59.8,57,94,79.1,61,16,12.8,9,25.3,25.3,25.2,11,2017
1035,2,0.00,77,68.3,63,63,61.3,59,94,79.1,54,16,12.1,9,25.4,25.3,25.3,11,2017
1036,3,0.00,79,68.3,63,63,62.1,59,94,81.0,54,18,12.6,9,25.4,25.3,25.3,11,2017
1037,4,0.00,77,67.9,63,64,61.9,61,94,81.5,57,21,13.3,7,25.3,25.3,25.2,11,2017
1038,5,0.00,75,65.4,59,63,58.1,55,94,79.5,53,16,11.8,0,25.4,25.3,25.2,11,2017
1039,6,0.00,75,66.3,59,63,58.1,55,94,76.4,57,18,14.0,12,47.5,26.2,25.2,11,2017
1040,7,0.00,72,65.3,61,64,58.8,57,100,81.0,64,18,13.8,5,25.3,25.3,25.2,11,2017
1041,8,0.00,73,66.2,61,61,57.7,55,88,75.3,53,21,14.6,9,25.3,25.3,25.2,11,2017
1042,9,0.00,73,65.0,57,57,55.2,52,94,73.0,47,16,13.5,9,25.3,25.3,25.2,11,2017
1043,10,0.00,73,64.8,59,57,54.2,50,88,69.8,53,18,14.7,7,25.3,25.3,25.2,11,2017
1044,11,0.00,75,65.5,61,59,55.1,52,77,69.9,53,21,16.3,12,25.3,25.3,25.2,11,2017
1045,12,0.00,77,67.6,61,64,57.1,55,82,70.5,50,21,16.2,12,25.3,25.3,25.2,11,2017
1046,13,0.00,73,66.3,61,59,56.2,52,88,71.3,53,23,18.9,14,25.3,25.3,25.2,11,2017
1047,14,0.00,75,66.4,59,61,53.3,46,94,63.7,46,21,15.5,12,25.3,25.3,25.2,11,2017
1048,15,0.00,75,65.8,59,59,55.8,54,88,71.7,47,16,11.6,7,25.3,25.3,25.2,11,2017
1049,16,0.00,73,65.3,59,59,57.8,55,94,78.2,57,16,12.1,7,25.3,25.3,25.2,11,2017
1050,17,0.00,73,64.3,59,59,57.1,55,94,79.3,53,16,12.9,9,25.3,25.3,25.3,11,2017
1051,18,0.00,75,65.0,57,59,55.3,50,94,73.8,41,16,11.1,5,25.3,25.3,25.2,11,2017
1052,19,0.00,73,64.1,57,59,54.9,52,94,74.1,50,142,16.6,5,25.3,25.3,25.2,11,2017
1053,20,0.00,70,63.0,57,57,54.3,52,94,74.1,53,21,14.9,7,25.3,25.3,25.2,11,2017
1054,21,0.00,75,63.7,55,61,56.2,52,94,77.6,50,14,7.8,0,25.3,25.3,25.2,11,2017
1055,22,0.00,77,65.5,57,61,56.2,50,94,74.2,39,16,6.0,0,25.3,25.3,25.2,11,2017
1056,23,0.00,70,63.2,59,55,53.9,52,88,72.5,56,18,13.3,9,25.3,24.2,0.0,11,2017
1057,24,0.00,70,61.9,55,55,53.9,50,94,75.5,56,16,13.0,9,47.5,26.3,25.2,11,2017
1058,25,0.00,79,65.8,57,61,56.1,54,88,72.7,42,12,8.4,0,25.3,25.3,25.2,11,2017
1059,26,0.00,75,64.3,57,59,53.1,46,94,70.2,38,18,13.7,9,25.3,25.3,25.2,11,2017
1060,27,0.00,70,60.4,55,52,50.6,46,88,70.6,49,21,15.7,12,25.3,25.3,25.2,11,2017
1061,28,0.00,73,61.4,52,54,49.4,46,82,67.1,41,16,12.8,9,25.3,25.3,25.2,11,2017
1062,29,0.00,68,62.3,57,57,54.6,52,94,76.5,60,21,15.4,12,25.4,25.3,25.3,11,2017
1063,30,0.00,68,62.5,57,57,54.6,54,88,75.9,60,18,14.0,9,25.4,25.3,25.3,11,2017
1064,1,0.00,72,62.9,57,55,53.2,50,82,71.3,46,21,15.8,9,25.3,25.3,25.3,12,2017
1065,2,0.00,72,64.2,59,59,55.5,52,88,74.3,57,23,16.9,12,25.3,25.3,25.2,12,2017
1066,3,0.00,70,63.6,59,59,56.3,46,94,79.1,46,23,16.2,12,25.3,25.3,25.2,12,2017
1067,4,0.00,73,64.4,57,59,56.5,55,94,77.5,57,21,14.9,12,25.3,25.3,25.2,12,2017
1068,5,0.00,75,66.7,61,59,56.8,54,94,72.9,50,16,12.6,7,25.3,25.3,25.2,12,2017
1069,6,0.00,72,64.7,57,59,56.7,52,94,77.3,53,21,14.0,9,25.3,25.3,25.3,12,2017
1070,7,0.00,77,66.4,59,61,58.8,57,100,78.3,54,16,12.0,9,25.3,25.3,25.2,12,2017
1071,8,0.00,79,64.6,0,63,58.2,0,94,76.9,0,113,11.6,0,25.3,25.3,25.2,12,2017
1072,9,0.00,70,62.9,55,61,53.0,46,94,71.4,49,28,20.7,9,25.4,25.3,25.3,12,2017
1073,10,0.00,63,55.0,50,52,45.0,41,88,69.8,52,28,21.2,16,25.5,25.4,25.4,12,2017
1074,11,0.00,61,53.0,48,59,43.6,41,100,71.3,48,23,19.3,0,25.5,25.4,25.3,12,2017
1075,12,0.00,66,55.6,46,52,46.5,41,88,72.0,52,23,16.5,14,25.4,25.4,25.3,12,2017
1076,13,0.00,68,58.1,50,50,48.8,46,94,72.6,49,21,15.3,12,25.4,25.3,25.3,12,2017
1077,14,0.00,79,61.5,0,61,51.4,0,88,68.5,0,14,7.5,0,47.5,26.2,25.2,12,2017
1078,15,0.00,81,65.0,55,61,57.1,55,100,78.6,48,14,7.5,0,25.3,25.3,25.0,12,2017
1079,16,0.00,75,65.7,59,61,57.6,54,94,76.9,50,21,15.3,12,25.4,25.3,25.2,12,2017
1080,17,0.00,75,65.8,59,59,56.5,52,88,74.1,44,18,15.5,12,25.4,25.3,25.3,12,2017
1081,18,0.00,75,65.5,59,61,58.0,55,94,78.0,57,18,14.5,9,25.4,25.3,25.3,12,2017
1082,19,0.00,73,66.0,61,61,58.7,55,94,79.1,53,18,14.0,9,25.4,25.3,25.3,12,2017
1083,20,0.00,77,66.6,61,61,55.7,50,94,71.1,39,21,14.7,9,25.4,25.3,25.3,12,2017
1084,21,0.00,75,65.9,59,57,54.9,48,94,70.7,38,18,15.3,12,25.4,25.3,25.2,12,2017
1085,22,0.00,75,63.0,0,59,54.5,0,94,72.1,0,18,12.9,9,25.3,25.3,25.3,12,2017
1086,23,0.00,75,66.3,59,59,56.7,50,94,73.8,41,18,15.5,12,25.4,25.3,25.0,12,2017
1087,24,0.00,72,64.5,59,63,57.6,55,94,80.0,60,30,17.5,12,25.4,25.3,25.3,12,2017
1088,25,0.00,70,62.0,55,57,53.5,52,100,74.8,53,21,16.8,12,25.4,25.4,25.3,12,2017
1089,26,0.00,70,61.8,57,57,54.4,50,94,78.0,60,23,16.0,14,25.4,25.4,25.3,12,2017
1090,27,0.00,73,63.3,55,55,53.0,50,94,70.8,47,25,17.5,12,25.4,25.4,25.3,12,2017
1091,28,0.00,70,61.8,55,55,53.0,50,94,73.6,53,23,18.9,14,25.4,25.4,25.3,12,2017
1092,29,0.00,72,62.8,57,55,53.8,52,88,72.4,53,23,17.4,14,25.4,25.4,25.3,12,2017
1093,30,0.00,73,64.2,57,57,54.1,52,88,70.8,50,18,15.2,12,25.4,25.4,25.3,12,2017
1094,31,0.00,75,61.5,0,57,52.3,0,94,70.3,0,16,12.4,0,25.4,25.4,25.3,12,2017
1095,1,0.00,73,63.3,57,55,54.2,52,94,74.2,50,23,14.8,9,25.4,25.4,25.3,1,2018
1096,2,0.00,70,60.6,55,57,55.3,54,100,84.2,60,18,15.3,12,25.4,25.3,25.3,1,2018
1097,3,0.00,70,61.3,55,55,54.1,52,94,78.0,56,18,14.9,12,25.4,25.3,25.3,1,2018
1098,4,0.00,68,60.3,55,54,52.1,50,88,74.5,56,18,15.6,12,25.4,25.4,25.3,1,2018
1099,5,0.00,66,55.8,0,54,50.3,0,94,77.7,0,18,14.5,12,25.4,25.4,25.3,1,2018
1100,6,0.00,68,58.8,54,52,49.5,45,94,73.2,46,23,19.1,14,25.4,25.4,25.3,1,2018
1101,7,0.00,68,58.8,50,52,47.8,45,88,67.7,49,21,15.2,12,25.4,25.3,25.3,1,2018
1102,8,0.00,77,62.3,48,55,50.8,45,94,68.8,39,14,8.8,3,25.3,25.3,25.2,1,2018
1103,9,0.00,73,61.3,54,52,48.8,46,82,65.5,41,21,14.2,9,25.3,25.3,25.2,1,2018
1104,10,0.00,77,61.6,50,57,52.8,48,94,75.8,47,12,8.0,0,25.3,25.3,25.2,1,2018
1105,11,0.00,73,62.3,55,61,55.5,52,100,81.0,50,18,7.5,0,25.3,25.3,25.2,1,2018
1106,12,0.00,73,64.3,57,57,50.8,43,94,65.5,33,23,13.9,0,25.4,25.3,25.3,1,2018
1107,13,0.00,66,57.5,52,50,45.5,37,77,65.6,45,25,20.4,16,25.5,25.4,25.3,1,2018
1108,14,0.00,63,53.8,48,50,43.5,41,82,68.6,52,25,21.3,0,25.5,25.4,25.3,1,2018
1109,15,0.00,64,52.6,0,46,41.2,0,82,63.2,0,21,19.5,16,25.4,25.4,25.3,1,2018
1110,16,0.00,68,57.3,48,52,48.5,46,94,74.0,56,21,16.5,14,25.4,25.4,25.3,1,2018
1111,17,0.00,66,57.5,52,50,46.4,43,88,68.5,49,28,21.3,16,25.4,25.4,25.3,1,2018
1112,18,0.00,66,57.7,52,54,46.4,43,77,66.5,52,23,19.8,16,25.4,25.4,25.3,1,2018
1113,19,0.00,70,60.7,55,55,51.5,48,94,72.6,53,23,17.7,12,25.4,25.3,25.3,1,2018
1114,20,0.00,75,62.9,55,57,54.7,52,94,76.3,50,18,15.3,12,25.4,25.3,25.2,1,2018
1115,21,0.00,79,66.3,59,57,56.2,54,94,72.8,47,18,13.2,9,25.3,25.3,25.2,1,2018
1116,22,0.00,79,67.0,59,59,57.4,55,94,74.0,44,16,10.8,7,25.3,25.2,25.2,1,2018
1117,23,0.00,73,64.9,59,59,56.1,54,94,75.7,50,21,15.2,12,25.3,25.3,25.2,1,2018
1118,24,0.00,73,61.2,0,59,53.2,0,94,73.2,0,23,17.7,12,25.3,25.3,25.2,1,2018
1119,25,0.00,72,62.0,57,57,55.4,54,94,80.7,57,21,17.8,16,25.4,25.3,25.3,1,2018
1120,26,0.00,70,59.0,0,57,53.3,0,94,78.8,0,21,16.5,14,25.3,25.3,25.2,1,2018
1121,27,0.00,73,64.2,57,57,55.4,54,94,75.6,50,18,13.8,0,25.3,25.3,25.2,1,2018
1122,28,0.00,75,65.6,59,59,56.7,54,100,75.5,50,18,14.2,12,25.3,25.3,25.2,1,2018
1123,29,0.00,73,64.8,59,59,56.5,55,94,76.9,57,25,18.8,12,25.3,25.3,25.2,1,2018
1124,30,0.00,72,63.8,59,68,54.8,48,94,73.4,53,35,25.9,0,25.3,25.3,25.2,1,2018
1125,31,0.00,72,62.3,55,54,51.8,48,82,69.1,50,23,20.2,16,25.3,25.3,25.2,1,2018
1126,1,0.00,77,64.3,55,59,55.2,52,94,73.6,53,23,16.9,14,25.3,25.3,25.2,2,2018
1127,2,0.00,75,64.6,55,59,55.7,54,100,75.7,47,23,17.1,12,25.4,25.3,25.3,2,2018
1128,3,0.00,75,65.2,59,63,58.2,57,100,79.9,57,23,17.7,12,25.3,25.3,25.3,2,2018
1129,4,0.00,77,65.1,57,59,55.7,54,94,73.7,50,16,13.3,7,25.3,25.3,25.2,2,2018
1130,5,0.00,77,66.1,59,57,55.3,50,94,70.5,44,21,12.7,7,25.4,25.3,25.2,2,2018
1131,6,0.00,75,66.1,59,57,55.2,50,94,70.7,41,21,15.4,9,25.4,25.3,25.3,2,2018
1132,7,0.00,77,65.7,55,59,55.2,54,94,71.8,47,16,12.4,7,25.4,25.3,25.2,2,2018
1133,8,0.00,75,66.5,61,59,57.0,54,94,74.2,47,21,15.8,9,25.4,25.3,25.3,2,2018
1134,9,0.00,75,64.5,57,59,53.7,48,100,71.1,41,18,13.6,0,25.3,25.3,25.2,2,2018
1135,10,0.00,77,65.7,57,59,56.3,54,94,73.9,47,14,9.7,0,25.3,25.3,25.2,2,2018
1136,11,0.00,77,67.6,61,61,59.3,55,94,76.3,50,12,7.8,0,25.3,25.3,25.2,2,2018
1137,12,0.00,75,66.8,61,59,56.9,54,94,72.9,47,18,13.8,9,25.4,25.3,25.3,2,2018
1138,13,0.00,73,64.6,59,61,57.1,54,100,79.1,50,21,16.6,14,25.4,25.4,25.2,2,2018
1139,14,0.00,72,62.9,57,57,54.1,50,94,74.4,53,21,18.2,9,25.4,25.4,25.3,2,2018
1140,15,0.00,75,64.0,57,55,51.0,46,88,64.3,44,25,19.0,12,25.4,25.4,25.3,2,2018
1141,16,0.00,75,64.1,55,54,51.1,46,94,65.5,36,21,16.5,14,25.4,25.3,25.3,2,2018
1142,17,0.00,75,64.1,55,55,52.9,48,94,70.2,41,18,12.3,3,25.4,25.3,25.3,2,2018
1143,18,0.00,77,65.1,55,55,53.7,48,100,69.5,41,21,14.1,9,25.4,25.3,25.2,2,2018
1144,19,0.00,77,66.0,59,59,53.2,48,88,66.6,36,16,11.8,7,25.3,25.3,25.2,2,2018
1145,20,0.00,81,66.8,57,61,57.3,54,94,74.1,39,14,7.8,0,25.4,25.3,25.1,2,2018
1146,21,0.00,79,67.2,61,61,57.0,50,94,72.7,44,18,11.1,0,25.4,25.3,25.3,2,2018
1147,22,0.00,79,66.6,59,57,53.0,43,94,66.5,29,18,13.3,7,25.4,25.4,25.3,2,2018
1148,23,0.00,79,66.3,57,57,52.6,45,88,65.7,32,23,15.2,12,25.4,25.4,25.3,2,2018
1149,24,0.00,77,66.0,59,61,57.0,52,94,75.9,44,16,9.5,0,25.4,25.3,25.2,2,2018
1150,25,0.00,79,65.0,54,61,55.5,48,94,73.6,34,12,5.3,0,25.3,25.3,25.2,2,2018
1151,26,0.00,79,66.8,57,61,54.3,46,94,66.9,32,14,7.6,0,25.4,25.3,25.3,2,2018
1152,27,0.00,75,65.1,57,64,53.3,50,88,67.6,41,18,13.6,5,25.4,25.3,25.3,2,2018
1153,28,0.00,75,64.1,55,59,54.0,50,94,71.7,44,14,8.7,0,25.3,25.3,25.2,2,2018
1154,1,0.00,77,65.6,55,61,56.3,52,100,74.5,47,14,7.8,0,25.3,25.3,25.0,3,2018
1155,2,0.00,77,67.2,61,59,55.2,48,88,68.4,36,18,13.7,7,25.4,25.3,25.3,3,2018
1156,3,0.00,77,62.8,0,68,52.6,0,94,68.2,0,23,14.5,0,25.4,25.3,25.3,3,2018
1157,4,0.00,77,65.6,55,55,51.1,45,94,63.7,32,18,14.3,9,25.3,25.3,25.2,3,2018
1158,5,0.00,79,65.3,55,57,51.5,45,94,64.1,34,16,11.2,5,25.3,25.3,25.0,3,2018
1159,6,0.00,81,66.0,54,59,50.7,43,88,62.0,26,14,6.8,0,25.3,25.3,25.2,3,2018
1160,7,0.00,81,65.9,55,54,48.8,37,94,59.6,23,18,12.5,7,25.3,25.3,25.2,3,2018
1161,8,0.00,79,66.1,57,57,49.6,43,82,58.8,28,21,15.0,12,25.3,25.3,25.2,3,2018
1162,9,0.00,82,66.6,55,66,53.8,48,94,66.5,34,16,12.3,5,25.3,24.2,0.0,3,2018
1163,10,0.00,82,68.1,57,63,56.5,52,94,70.0,37,16,8.1,0,25.3,25.2,25.2,3,2018
1164,11,0.00,86,70.8,57,63,57.0,46,94,66.7,27,12,3.1,0,25.3,25.2,25.2,3,2018
1165,12,0.00,84,72.1,61,59,54.9,43,88,58.6,23,18,10.5,0,25.3,25.3,25.2,3,2018
1166,13,0.00,82,70.0,63,61,57.0,54,94,65.6,37,18,13.6,9,25.3,25.3,25.1,3,2018
1167,14,0.00,79,67.8,61,61,57.5,52,94,71.9,39,21,13.9,9,25.4,25.3,25.3,3,2018
1168,15,0.00,79,67.6,61,59,57.5,50,94,72.6,47,21,14.3,9,25.4,25.3,25.2,3,2018
1169,16,0.00,81,67.2,59,61,57.3,55,88,73.5,47,14,8.6,3,25.3,25.3,25.2,3,2018
1170,17,0.00,84,71.2,63,64,60.9,48,94,74.4,28,14,8.4,0,25.3,25.3,25.2,3,2018
1171,18,0.00,82,69.9,63,66,61.8,59,94,76.8,45,12,7.4,0,25.3,25.3,25.2,3,2018
1172,19,0.00,81,70.0,64,64,61.8,55,94,76.4,44,16,6.2,0,25.2,25.2,25.1,3,2018
1173,20,0.00,86,69.8,61,63,58.9,50,94,71.6,29,14,4.5,0,25.3,25.2,25.1,3,2018
1174,21,0.00,81,70.6,63,57,54.0,50,82,58.3,37,21,14.8,7,25.4,25.3,25.2,3,2018
1175,22,0.00,79,67.6,59,57,52.2,45,94,61.5,30,25,20.1,14,25.4,25.4,25.3,3,2018
1176,23,0.00,70,63.3,57,57,55.4,54,94,77.2,56,23,15.5,7,25.4,25.4,25.3,3,2018
1177,24,0.00,79,65.7,57,57,54.1,50,94,69.6,42,18,14.0,12,25.4,25.3,25.2,3,2018
1178,25,0.00,82,66.8,57,61,54.3,46,94,68.4,30,16,10.0,5,25.3,25.3,25.2,3,2018
1179,26,0.00,81,68.9,61,61,56.6,50,88,68.0,39,14,10.9,0,25.3,25.3,25.2,3,2018
1180,27,0.00,81,70.1,63,72,58.1,50,88,68.3,39,18,13.3,9,25.3,24.2,0.0,3,2018
1181,28,0.00,81,69.5,63,64,60.4,57,94,74.7,45,16,10.0,5,25.3,25.2,25.2,3,2018
1182,29,0.00,81,69.5,64,64,61.4,55,94,76.4,47,16,9.2,0,25.3,25.2,25.2,3,2018
1183,30,0.00,82,70.4,64,63,58.9,54,94,69.2,37,16,8.0,0,25.3,25.3,25.2,3,2018
1184,31,0.00,75,65.0,0,61,54.1,0,88,65.3,0,21,14.3,9,25.4,25.3,25.3,3,2018
1185,1,0.00,79,66.8,57,57,53.8,50,94,65.7,39,21,15.0,9,25.3,25.3,25.2,4,2018
1186,2,0.00,79,66.8,57,61,57.0,52,94,72.8,44,14,9.0,5,25.3,25.2,25.2,4,2018
1187,3,0.00,72,65.7,61,61,58.3,57,94,78.3,60,16,7.6,0,25.3,25.3,25.2,4,2018
1188,4,0.00,77,66.3,57,64,58.9,54,100,79.1,50,16,6.4,0,25.3,25.3,25.2,4,2018
1189,5,0.00,77,67.8,63,61,58.2,55,94,72.8,47,18,11.5,0,25.3,25.3,25.2,4,2018
1190,6,0.00,77,66.3,59,61,57.5,54,94,75.0,50,18,10.0,5,25.3,25.3,25.2,4,2018
1191,7,0.00,75,66.5,59,63,59.0,55,94,77.9,53,18,9.9,0,25.3,25.3,25.2,4,2018
1192,8,0.00,86,70.3,61,82,60.0,41,94,74.6,22,16,6.0,0,25.3,25.2,25.2,4,2018
1193,9,0.00,81,65.7,0,63,57.8,0,94,74.3,0,16,5.5,0,25.3,24.3,0.0,4,2018
1194,10,0.00,79,65.9,0,64,57.9,0,94,73.4,0,16,4.9,0,25.3,24.3,0.0,4,2018
1195,11,0.00,77,66.3,61,61,57.5,50,94,75.6,47,18,11.6,5,25.4,25.3,25.3,4,2018
1196,12,0.00,81,67.8,59,59,56.9,54,94,70.8,42,16,12.5,9,25.3,25.3,25.2,4,2018
1197,13,0.00,77,67.3,59,63,59.0,55,94,76.2,50,16,10.0,0,25.3,25.3,25.2,4,2018
1198,14,0.00,77,65.3,0,63,58.1,0,94,74.3,0,18,11.3,5,25.3,25.3,25.1,4,2018
1199,15,0.00,75,67.3,63,63,59.4,55,94,77.6,53,23,11.6,0,25.4,25.3,25.3,4,2018
1200,16,0.00,77,64.0,55,59,50.6,41,94,63.2,41,23,17.8,12,25.4,25.4,25.3,4,2018
1201,17,0.00,79,66.2,55,55,51.5,45,82,61.4,41,21,14.6,12,25.4,25.3,25.2,4,2018
1202,18,0.00,82,68.8,59,63,57.8,55,94,70.3,42,14,7.0,0,25.3,25.3,25.2,4,2018
1203,19,0.00,82,70.0,61,59,57.5,54,94,67.8,39,23,15.0,9,25.3,25.3,25.3,4,2018
